Car_ID,Scheduled_Assembly_Date,Engine_Delivery_Date,Engine_Supplier_Region,Engine_Supplier_Reliability,Engine_Transport_Mode,Is_Critical_Engine,Transmission_Delivery_Date,Transmission_Supplier_Region,Transmission_Supplier_Reliability,Transmission_Transport_Mode,Is_Critical_Transmission,Brake_System_Delivery_Date,Brake_System_Supplier_Region,Brake_System_Supplier_Reliability,Brake_System_Transport_Mode,Is_Critical_Brake_System,Suspension_Delivery_Date,Suspension_Supplier_Region,Suspension_Supplier_Reliability,Suspension_Transport_Mode,Is_Critical_Suspension,Infotainment_Delivery_Date,Infotainment_Supplier_Region,Infotainment_Supplier_Reliability,Infotainment_Transport_Mode,Is_Critical_Infotainment,Car_Delayed,Delay_Days,Financial_Impact_USD,Engine_Delayed_Flag,Transmission_Delayed_Flag,Brake_System_Delayed_Flag,Suspension_Delayed_Flag,Infotainment_Delayed_Flag,Any_Critical_Part_Delayed,Engine_Delay_Reason,Transmission_Delay_Reason,Brake_System_Delay_Reason,Suspension_Delay_Reason,Infotainment_Delay_Reason,Order_Urgency,Holiday_Proximity,Inventory_Buffer_Used,Weather_Condition_On_Delivery,Strike_Notice,Production_Shift,Valid_Delay,Total_Parts_Delayed,Route_Type,Distance_KM,Traffic_Level,Supplier_Performance_Score,Contract_Penalty_Per_Day,Engine_Supplier_Group,Transmission_Supplier_Group,Brake_System_Supplier_Group,Suspension_Supplier_Group,Infotainment_Supplier_Group,Engine_Reliability_Score,Transmission_Reliability_Score,Brake_System_Reliability_Score,Suspension_Reliability_Score,Infotainment_Reliability_Score,Traffic_Severity_Index
CAR_229,2023-02-02,2023-02-04,South,0.8,Sea,0,2023-02-02,South,0.74,Air,0,2023-02-06,West,0.79,Road,1,2023-02-03,South,0.94,Sea,0,2023-02-05,North,0.93,Air,0,1,4,2000.0,1,0,1,1,1,1,Transport Breakdown,,Transport Breakdown,Weather,Customs,High,1,0,Clear,0,Morning,True,4,Mixed,195.22901418720824,Moderate,0.51,750,South_Sea,South_Air,West_Road,South_Sea,North_Air,0.31645569620253167,0.3,0.2717391304347826,0.21839080459770116,0.325,1.2
CAR_559,2023-02-03,2023-01-28,South,0.77,Road,1,2023-01-29,West,0.91,Sea,1,2023-02-03,North,0.71,Sea,1,2023-02-03,East,0.98,Air,1,2023-01-29,North,0.98,Road,1,0,0,0.0,0,0,0,0,0,0,,,,,,Medium,0,0,Clear,0,Morning,False,0,Mixed,143.57889870148597,Low,0.7,250,South_Road,West_Sea,North_Sea,East_Air,North_Road,0.32142857142857145,0.2839506172839506,0.27380952380952384,0.25287356321839083,0.3103448275862069,1.0
CAR_504,2023-02-03,2023-02-03,North,0.7,Road,0,2023-02-02,East,0.93,Air,0,2023-02-03,North,0.9,Air,1,2023-02-02,West,0.76,Air,0,2023-02-06,West,0.8,Sea,1,1,3,1500.0,0,0,0,0,1,1,,,,,Transport Breakdown,High,0,1,Clear,0,Evening,False,1,Mixed,52.734887401454245,Moderate,0.34,250,North_Road,East_Air,North_Air,West_Air,West_Sea,0.2926829268292683,0.32857142857142857,0.2602739726027397,0.3218390804597701,0.4,1.2
CAR_506,2023-02-03,2023-02-07,South,0.9,Sea,0,2023-02-02,West,0.84,Road,0,2023-02-08,East,0.97,Sea,1,2023-01-27,West,0.77,Air,0,2023-01-30,East,0.98,Air,1,1,5,2500.0,1,0,1,0,0,1,Strike,,Strike,,,Low,0,0,Rain,0,Morning,True,2,Urban,10.68065874803279,Low,0.41,500,South_Sea,West_Road,East_Sea,West_Air,East_Air,0.31645569620253167,0.21428571428571427,0.23076923076923078,0.3218390804597701,0.2988505747126437,1.0
CAR_830,2023-02-03,2023-02-05,East,0.8,Air,0,2023-01-31,South,0.77,Air,1,2023-02-03,North,0.94,Road,1,2023-02-09,North,0.75,Air,0,2023-02-04,North,0.87,Sea,0,0,0,0.0,1,0,0,1,1,0,Supplier Issue,,,Customs,Weather,Medium,0,0,Clear,0,Evening,False,3,Rural,228.61546414534817,Low,0.91,250,East_Air,South_Air,North_Road,North_Air,North_Sea,0.23076923076923078,0.3,0.32894736842105265,0.3116883116883117,0.3246753246753247,1.0
CAR_491,2023-02-03,2023-01-27,North,0.7,Air,1,2023-02-05,West,0.7,Sea,0,2023-02-10,North,0.88,Road,0,2023-02-04,West,0.71,Air,0,2023-01-31,East,0.91,Road,0,0,0,0.0,0,1,1,1,0,0,,Transport Breakdown,Customs,Holiday,,Medium,0,0,Clear,0,Morning,False,3,Rural,331.6786247976763,Low,0.63,100,North_Air,West_Sea,North_Road,West_Air,East_Road,0.38571428571428573,0.2839506172839506,0.32894736842105265,0.3218390804597701,0.2987012987012987,1.0
CAR_135,2023-02-03,2023-02-02,East,0.95,Road,0,2023-02-03,North,0.87,Air,1,2023-02-04,East,0.78,Sea,0,2023-02-04,South,0.84,Road,1,2023-02-04,East,0.87,Air,0,1,1,500.0,0,0,1,1,1,1,,,Strike,Transport Breakdown,Transport Breakdown,High,0,0,Clear,0,Night,True,3,Mixed,90.0542405254132,Moderate,0.84,500,East_Road,North_Air,East_Sea,South_Road,East_Air,0.3026315789473684,0.2638888888888889,0.23076923076923078,0.22448979591836735,0.2988505747126437,1.2
CAR_708,2023-02-03,2023-01-29,East,0.84,Sea,1,2023-01-31,North,0.78,Road,1,2023-02-08,East,0.78,Air,0,2023-01-30,East,0.91,Sea,1,2023-02-07,East,0.99,Air,1,1,4,2000.0,0,0,1,0,1,1,,,Supplier Issue,,Weather,High,0,0,Clear,0,Morning,True,2,Mixed,154.25528432878298,Moderate,0.12,250,East_Sea,North_Road,East_Air,East_Sea,East_Air,0.24358974358974358,0.3291139240506329,0.3835616438356164,0.2391304347826087,0.2988505747126437,1.2
CAR_434,2023-02-03,2023-01-31,North,0.79,Air,1,2023-01-31,East,0.77,Sea,0,2023-02-03,South,0.85,Sea,1,2023-01-28,South,0.94,Road,0,2023-01-29,South,0.78,Sea,0,0,-10,0.0,0,0,0,0,0,0,,,,,,Low,0,0,Clear,0,Morning,False,0,Urban,49.93751973741141,Low,1.68,500,North_Air,East_Sea,South_Sea,South_Road,South_Sea,0.38571428571428573,0.3424657534246575,0.2826086956521739,0.22448979591836735,0.34523809523809523,1.0
CAR_427,2023-02-03,2023-02-05,North,0.87,Air,1,2023-02-05,North,0.78,Sea,0,2023-02-02,North,0.76,Air,1,2023-02-03,South,0.83,Sea,0,2023-02-01,West,0.87,Road,1,1,2,1000.0,1,1,0,0,0,1,Transport Breakdown,Strike,,,,Medium,0,0,Clear,0,Night,True,2,Rural,257.7754795569168,Moderate,0.37,100,North_Air,North_Sea,North_Air,South_Sea,West_Road,0.38571428571428573,0.4375,0.2602739726027397,0.21839080459770116,0.35555555555555557,1.2
CAR_724,2023-02-03,2023-02-08,East,0.94,Road,0,2023-02-03,North,0.94,Air,1,2023-02-04,East,0.94,Sea,0,2023-01-29,South,0.88,Road,0,2023-02-02,South,0.86,Road,1,0,0,0.0,1,0,1,0,0,0,Customs,,Supplier Issue,,,Medium,0,0,Clear,0,Morning,False,2,Mixed,113.91250758355572,Low,0.62,500,East_Road,North_Air,East_Sea,South_Road,South_Road,0.3026315789473684,0.2638888888888889,0.23076923076923078,0.22448979591836735,0.2875,1.0
CAR_759,2023-02-03,2023-01-28,East,0.97,Air,0,2023-02-06,East,0.73,Sea,1,2023-02-07,West,0.79,Air,1,2023-01-30,North,0.93,Road,1,2023-01-29,North,0.79,Sea,1,1,4,2000.0,0,1,1,0,0,1,,Strike,Holiday,,,High,0,0,Clear,0,Evening,True,2,Mixed,106.3832427718654,Moderate,0.16,250,East_Air,East_Sea,West_Air,North_Road,North_Sea,0.23076923076923078,0.3424657534246575,0.28421052631578947,0.26881720430107525,0.3246753246753247,1.2
CAR_782,2023-02-03,2023-02-03,East,0.89,Road,1,2023-02-02,North,0.89,Road,0,2023-02-01,East,0.72,Air,1,2023-01-29,South,0.88,Sea,1,2023-02-05,East,0.97,Sea,1,1,2,1000.0,0,0,0,0,1,1,,,,,Holiday,Medium,1,0,Clear,0,Evening,True,1,Rural,408.10181905252,High,0.44,250,East_Road,North_Road,East_Air,South_Sea,East_Sea,0.3026315789473684,0.3291139240506329,0.3835616438356164,0.21839080459770116,0.18947368421052632,1.5
CAR_362,2023-02-03,2023-01-29,West,0.78,Road,1,2023-02-07,East,0.89,Air,0,2023-02-03,South,0.94,Sea,0,2023-02-03,East,0.77,Air,1,2023-02-01,West,0.97,Road,0,0,0,0.0,0,1,0,0,0,0,,Transport Breakdown,,,,Medium,0,0,Clear,0,Morning,False,1,Rural,213.3419334483214,Moderate,0.76,100,West_Road,East_Air,South_Sea,East_Air,West_Road,0.23376623376623376,0.32857142857142857,0.2826086956521739,0.25287356321839083,0.35555555555555557,1.2
CAR_159,2023-02-03,2023-01-28,East,0.97,Air,1,2023-01-29,West,0.9,Road,0,2023-02-03,East,0.78,Air,1,2023-02-03,East,0.75,Road,0,2023-02-03,South,0.81,Air,1,0,0,0.0,0,0,0,0,0,0,,,,,,Low,1,0,Storm,1,Evening,False,0,Urban,10.574728454515022,Moderate,0.72,750,East_Air,West_Road,East_Air,East_Road,South_Air,0.23076923076923078,0.21428571428571427,0.3835616438356164,0.2647058823529412,0.3375,1.2
CAR_44,2023-02-03,2023-02-10,,0.83,Road,0,2023-02-01,West,0.92,Air,0,2023-02-05,East,0.93,Air,1,2023-01-27,West,0.78,Road,1,2023-02-03,South,0.94,Road,1,1,2,1000.0,1,0,1,0,0,1,Holiday,,Transport Breakdown,,,High,0,0,Clear,0,Evening,True,2,Mixed,169.81748536604982,Moderate,0.67,100,,West_Air,East_Air,West_Road,South_Road,,0.2441860465116279,0.3835616438356164,0.3563218390804598,0.2875,1.2
CAR_764,2023-02-04,2023-01-28,West,0.91,Air,0,2023-02-02,West,0.96,Road,1,2023-02-07,East,0.7,Sea,1,2023-02-03,East,0.75,Sea,1,2023-02-03,South,0.98,Air,0,1,3,1500.0,0,0,1,0,0,1,,,Holiday,,,Medium,0,0,Clear,0,Morning,True,1,Mixed,193.30020297558923,High,0.3,100,West_Air,West_Road,East_Sea,East_Sea,South_Air,0.34615384615384615,0.21428571428571427,0.23076923076923078,0.2391304347826087,0.3375,1.5
CAR_884,2023-02-04,2023-01-27,East,0.74,Road,1,2023-02-02,East,0.77,,1,2023-01-30,East,0.8,Air,1,2023-01-31,South,0.96,Sea,1,2023-02-02,East,0.82,Sea,1,0,0,0.0,0,0,0,0,0,0,,,,,,Low,0,0,Clear,0,Night,False,0,Urban,28.363207116600897,Low,0.94,1000,East_Road,,East_Air,South_Sea,East_Sea,0.3026315789473684,,0.3835616438356164,0.21839080459770116,0.18947368421052632,1.0
CAR_243,2023-02-04,2023-02-01,North,0.84,,0,2023-02-05,South,0.84,Sea,0,2023-02-04,South,0.76,Sea,0,2023-01-31,North,0.86,Air,0,2023-02-05,West,0.83,Sea,1,1,1,500.0,0,1,0,0,1,1,,Transport Breakdown,,,Weather,High,0,0,Clear,0,Evening,True,2,Mixed,67.59622834435918,High,0.5,100,,South_Sea,South_Sea,North_Air,West_Sea,,0.3163265306122449,0.2826086956521739,0.3116883116883117,0.4,1.5
CAR_516,2023-02-04,2023-01-28,North,0.84,Sea,1,2023-02-10,,0.78,,0,2023-01-31,East,0.97,Air,1,2023-02-08,East,0.97,Air,1,2023-02-04,East,0.91,Air,0,1,4,2000.0,0,1,0,1,0,1,,Transport Breakdown,,Weather,,Low,0,1,Snow,0,Evening,False,2,Urban,33.109891094845715,Moderate,0.38,100,North_Sea,,East_Air,East_Air,East_Air,0.2894736842105263,,0.3835616438356164,0.25287356321839083,0.2988505747126437,1.2
CAR_121,2023-02-04,2023-01-26,West,0.93,Sea,1,2023-02-03,North,0.85,Road,1,2023-01-27,East,0.71,Sea,0,2023-01-31,North,0.78,Road,1,2023-02-01,South,0.82,Sea,1,0,0,0.0,0,0,0,0,0,0,,,,,,High,1,0,Clear,0,Morning,False,0,Mixed,158.51301705328774,Moderate,0.76,250,West_Sea,North_Road,East_Sea,North_Road,South_Sea,0.21649484536082475,0.3291139240506329,0.23076923076923078,0.26881720430107525,0.34523809523809523,1.2
CAR_484,2023-02-04,2023-01-29,North,0.9,Sea,1,2023-01-26,East,0.84,Road,1,2023-02-13,East,0.9,Air,0,2023-01-31,West,0.83,Sea,0,2023-02-08,West,0.88,Sea,1,1,4,2000.0,0,0,1,0,1,1,,,Weather,,Supplier Issue,Medium,0,0,Snow,0,Evening,True,2,Rural,175.61857331895527,High,0.4,500,North_Sea,East_Road,East_Air,West_Sea,West_Sea,0.2894736842105263,0.27906976744186046,0.3835616438356164,0.23529411764705882,0.4,1.5
CAR_631,2023-02-04,2023-02-04,East,0.77,Sea,1,2023-01-29,West,0.8,Air,1,2023-02-06,North,0.73,Road,1,2023-02-02,South,0.7,Sea,1,2023-02-09,North,0.93,Road,1,1,5,2500.0,0,0,1,0,1,1,,,Holiday,,Strike,Medium,0,0,Rain,0,Evening,True,2,Mixed,130.99356954208395,Low,0.18,100,East_Sea,West_Air,North_Road,South_Sea,North_Road,0.24358974358974358,0.2441860465116279,0.32894736842105265,0.21839080459770116,0.3103448275862069,1.0
CAR_303,2023-02-04,2023-02-03,East,0.91,Air,1,2023-02-06,East,0.86,Sea,1,2023-02-12,East,0.74,Air,1,2023-02-11,South,0.84,Air,0,2023-01-26,East,0.94,Road,1,1,8,4000.0,0,1,1,1,0,1,,Supplier Issue,Supplier Issue,Supplier Issue,,Medium,0,0,Clear,0,Evening,True,3,Rural,341.65733165380766,High,0.11,100,East_Air,East_Sea,East_Air,South_Air,East_Road,0.23076923076923078,0.3424657534246575,0.3835616438356164,0.2891566265060241,0.2987012987012987,1.5
CAR_221,2023-02-04,2023-02-14,North,0.83,Sea,1,2023-02-11,North,0.98,Sea,0,2023-01-27,West,0.89,Sea,1,2023-01-26,West,0.76,Road,1,2023-02-05,North,0.82,Sea,1,1,10,5000.0,1,1,0,0,1,1,Holiday,Weather,,,Holiday,Medium,1,0,Clear,0,Morning,True,3,Rural,462.9347212876971,High,0.0,100,North_Sea,North_Sea,West_Sea,West_Road,North_Sea,0.2894736842105263,0.4375,0.35,0.3563218390804598,0.3246753246753247,1.5
CAR_327,2023-02-04,2023-02-08,West,0.86,Air,1,2023-01-31,East,0.71,Road,1,2023-02-01,East,0.83,Road,0,2023-02-10,North,0.9,Air,1,2023-02-03,South,0.85,Road,0,1,6,3000.0,1,0,0,1,0,1,Supplier Issue,,,Customs,,Medium,0,0,Storm,0,Morning,True,2,Rural,219.8398578252008,Moderate,0.0,250,West_Air,East_Road,East_Road,North_Air,South_Road,0.34615384615384615,0.27906976744186046,0.23333333333333334,0.3116883116883117,0.2875,1.2
CAR_918,2023-02-04,2023-02-04,West,0.75,Sea,0,2023-02-05,East,0.79,Sea,1,2023-02-06,East,0.72,Road,1,2023-02-02,East,0.99,Road,0,2023-02-05,South,0.87,Air,0,1,2,1000.0,0,1,1,0,1,1,,Strike,Strike,,Customs,High,0,0,Clear,0,Evening,True,3,Mixed,122.14593348291857,Moderate,0.62,100,West_Sea,East_Sea,East_Road,East_Road,South_Air,0.21649484536082475,0.3424657534246575,0.23333333333333334,0.2647058823529412,0.3375,1.2
CAR_252,2023-02-04,2023-02-04,South,0.77,Road,1,2023-02-04,East,0.91,Road,1,2023-02-02,South,0.82,Sea,0,2023-01-28,South,0.95,Road,1,2023-02-07,South,0.9,Road,1,1,3,1500.0,0,0,0,0,1,1,,,,,Holiday,Medium,0,1,Clear,0,Night,False,1,Urban,81.78031905734693,Moderate,0.24,100,South_Road,East_Road,South_Sea,South_Road,South_Road,0.32142857142857145,0.27906976744186046,0.2826086956521739,0.22448979591836735,0.2875,1.2
CAR_978,2023-02-04,2023-02-09,East,0.87,Sea,0,2023-02-06,East,0.97,Air,0,2023-01-28,South,0.85,Air,1,2023-02-02,East,0.97,Sea,0,2023-02-08,West,0.89,Road,0,0,0,0.0,1,1,0,0,1,0,Customs,Holiday,,,Strike,Low,0,0,Clear,0,Morning,False,3,Urban,54.68150371197698,Low,0.66,100,East_Sea,East_Air,South_Air,East_Sea,West_Road,0.24358974358974358,0.32857142857142857,0.16091954022988506,0.2391304347826087,0.35555555555555557,1.0
CAR_963,2023-02-04,2023-02-06,West,0.71,Road,1,2023-02-05,North,0.71,Air,1,2023-01-30,West,0.93,Air,0,2023-02-13,East,0.86,Sea,1,2023-02-07,West,0.82,Road,1,1,9,4500.0,1,1,0,1,1,1,Holiday,Transport Breakdown,,Holiday,Strike,Low,0,0,Clear,0,Evening,True,4,Urban,34.576372897553114,High,0.03,1000,West_Road,North_Air,West_Air,East_Sea,West_Road,0.23376623376623376,0.2638888888888889,0.28421052631578947,0.2391304347826087,0.35555555555555557,1.5
CAR_774,2023-02-05,2023-02-11,South,0.9,Air,0,2023-01-31,North,0.92,Air,1,2023-02-02,East,0.89,Air,1,2023-02-03,South,0.88,Sea,1,2023-02-02,West,0.86,Road,1,0,0,0.0,1,0,0,0,0,0,Strike,,,,,Medium,1,0,Rain,0,Evening,False,1,Urban,67.34813291274523,Low,0.76,500,South_Air,North_Air,East_Air,South_Sea,West_Road,0.2702702702702703,0.2638888888888889,0.3835616438356164,0.21839080459770116,0.35555555555555557,1.0
CAR_287,2023-02-05,2023-02-06,South,0.82,Sea,1,2023-01-27,South,0.92,Air,0,2023-02-08,East,0.76,Road,1,2023-01-31,West,0.96,Sea,0,2023-02-08,West,0.84,Sea,0,1,3,1500.0,1,0,1,0,1,1,Holiday,,Supplier Issue,,Weather,Medium,0,1,Clear,0,Night,False,3,Rural,208.6189037906744,Moderate,0.21,100,South_Sea,South_Air,East_Road,West_Sea,West_Sea,0.31645569620253167,0.3,0.23333333333333334,0.23529411764705882,0.4,1.2
CAR_289,2023-02-05,2023-02-05,North,0.86,Air,0,2023-02-03,North,0.93,Air,1,2023-02-01,West,0.73,Air,1,2023-02-08,South,0.84,Air,1,2023-02-06,South,0.87,Sea,1,1,3,1500.0,0,0,0,1,1,1,,,,Weather,Holiday,Low,0,0,Snow,0,Morning,True,2,Urban,67.2787224589273,Low,0.24,750,North_Air,North_Air,West_Air,South_Air,South_Sea,0.38571428571428573,0.2638888888888889,0.28421052631578947,0.2891566265060241,0.34523809523809523,1.0
CAR_297,2023-02-05,2023-01-30,East,0.8,Air,1,2023-02-06,West,0.97,Air,1,2023-02-04,North,0.89,Air,0,2023-02-12,West,0.8,Air,0,2023-02-01,North,0.98,Road,1,1,1,500.0,0,1,0,1,0,1,,Transport Breakdown,,Customs,,Medium,0,0,Rain,0,Evening,True,2,Mixed,157.11303981986418,Low,0.7,100,East_Air,West_Air,North_Air,West_Air,North_Road,0.23076923076923078,0.2441860465116279,0.2602739726027397,0.3218390804597701,0.3103448275862069,1.0
CAR_396,2023-02-05,2023-02-03,,0.82,Sea,0,2023-02-05,South,0.89,Air,1,2023-01-31,West,0.95,Road,0,2023-02-07,West,0.9,Sea,0,2023-02-10,South,0.74,Air,1,1,5,2500.0,0,0,0,1,1,1,,,,Weather,Weather,High,0,0,Snow,0,Morning,True,2,Mixed,121.19463136247208,High,0.14,100,,South_Air,West_Road,West_Sea,South_Air,,0.3,0.2717391304347826,0.23529411764705882,0.3375,1.5
CAR_893,2023-02-05,2023-02-04,West,0.82,Air,0,2023-02-04,East,0.72,Sea,0,2023-02-03,West,0.88,Sea,1,2023-02-06,North,0.75,Sea,0,2023-02-03,East,0.82,Sea,0,0,0,0.0,0,0,0,1,0,0,,,,Strike,,High,0,0,Rain,0,Evening,False,1,Mixed,164.1486140042141,Moderate,0.98,100,West_Air,East_Sea,West_Sea,North_Sea,East_Sea,0.34615384615384615,0.3424657534246575,0.35,0.19696969696969696,0.18947368421052632,1.2
CAR_141,2023-02-05,2023-02-05,South,0.71,Sea,1,2023-02-05,North,0.93,Sea,1,2023-02-02,North,0.74,Sea,1,2023-01-31,East,0.95,Sea,1,2023-02-14,North,0.77,Sea,1,1,9,4500.0,0,0,0,0,1,1,,,,,Customs,High,0,0,Clear,0,Evening,True,1,Mixed,156.25444650725524,High,0.0,100,South_Sea,North_Sea,North_Sea,East_Sea,North_Sea,0.31645569620253167,0.4375,0.27380952380952384,0.2391304347826087,0.3246753246753247,1.5
CAR_812,2023-02-05,2023-02-11,North,0.96,Road,0,2023-02-08,North,0.7,Air,0,2023-02-07,South,0.77,Road,1,2023-01-31,East,0.83,Road,1,2023-02-05,West,0.91,Air,1,1,2,1000.0,1,1,1,0,0,1,Weather,Transport Breakdown,Transport Breakdown,,,High,0,0,Clear,0,Night,True,3,Mixed,68.20796272391097,High,0.49,250,North_Road,North_Air,South_Road,East_Road,West_Air,0.2926829268292683,0.2638888888888889,0.28888888888888886,0.2647058823529412,0.3409090909090909,1.5
CAR_717,2023-02-05,2023-02-05,North,0.75,Air,0,2023-02-02,North,0.77,Air,1,2023-02-05,West,0.93,Air,1,2023-01-28,East,0.75,Air,1,2023-02-09,South,0.72,Sea,1,1,4,2000.0,0,0,0,0,1,1,,,,,Transport Breakdown,High,0,0,Clear,0,Morning,True,1,Mixed,126.41331922246846,High,0.1,100,North_Air,North_Air,West_Air,East_Air,South_Sea,0.38571428571428573,0.2638888888888889,0.28421052631578947,0.25287356321839083,0.34523809523809523,1.5
CAR_469,2023-02-05,2023-02-08,South,0.71,Road,1,2023-02-06,South,0.91,Air,1,2023-02-02,East,0.85,Road,0,2023-02-02,South,0.71,Road,1,2023-02-08,North,0.91,Road,0,1,3,1500.0,1,1,0,0,1,1,Transport Breakdown,Transport Breakdown,,,Weather,Low,1,0,Storm,0,Night,True,3,Urban,81.80322839727711,Low,0.49,100,South_Road,South_Air,East_Road,South_Road,North_Road,0.32142857142857145,0.3,0.23333333333333334,0.22448979591836735,0.3103448275862069,1.0
CAR_129,2023-02-05,2023-02-10,,0.72,Road,0,2023-02-02,West,0.84,,0,2023-02-04,East,0.97,Sea,1,2023-02-04,South,0.72,Road,0,2023-02-08,South,0.76,Sea,0,0,0,0.0,1,0,0,0,1,0,Transport Breakdown,,,,Holiday,Low,0,0,Snow,0,Morning,False,2,Urban,53.25279195939832,Low,0.66,250,,,East_Sea,South_Road,South_Sea,,,0.23076923076923078,0.22448979591836735,0.34523809523809523,1.0
CAR_148,2023-02-05,2023-01-30,West,0.91,Air,1,2023-02-07,North,0.81,Sea,1,2023-02-12,South,0.81,Road,1,2023-01-29,West,0.93,Sea,1,2023-02-05,East,0.82,Sea,1,1,7,3500.0,0,1,1,0,0,1,,Weather,Supplier Issue,,,Medium,0,0,Rain,0,Night,True,2,Rural,458.3047657196249,Low,0.09,100,West_Air,North_Sea,South_Road,West_Sea,East_Sea,0.34615384615384615,0.4375,0.28888888888888886,0.23529411764705882,0.18947368421052632,1.0
CAR_518,2023-02-05,2023-02-06,South,0.85,Road,0,2023-02-05,West,0.81,,0,2023-01-29,West,0.78,Sea,0,2023-02-08,North,0.99,Air,0,2023-01-29,East,0.81,Road,1,0,0,0.0,1,0,0,1,0,0,Customs,,,Customs,,High,1,0,Clear,0,Evening,False,2,Mixed,96.09349473894298,Low,0.84,500,South_Road,,West_Sea,North_Air,East_Road,0.32142857142857145,,0.35,0.3116883116883117,0.2987012987012987,1.0
CAR_969,2023-02-05,2023-02-03,West,0.87,Sea,0,2023-02-04,West,0.74,Road,1,2023-02-13,West,0.78,Sea,1,2023-01-29,West,0.85,Road,1,2023-02-05,East,0.94,Sea,1,1,8,4000.0,0,0,1,0,0,1,,,Holiday,,,Medium,0,1,Clear,1,Night,False,1,Rural,455.4555876696106,High,0.0,250,West_Sea,West_Road,West_Sea,West_Road,East_Sea,0.21649484536082475,0.21428571428571427,0.35,0.3563218390804598,0.18947368421052632,1.5
CAR_152,2023-02-05,2023-02-06,South,0.75,Road,0,2023-02-01,West,0.75,Air,1,2023-01-29,West,0.76,Air,1,2023-01-29,West,0.77,Air,0,2023-02-01,West,0.98,Air,1,0,0,0.0,1,0,0,0,0,0,Strike,,,,,Low,0,0,Clear,0,Morning,False,1,Urban,21.598288072610067,Low,0.94,1000,South_Road,West_Air,West_Air,West_Air,West_Air,0.32142857142857145,0.2441860465116279,0.28421052631578947,0.3218390804597701,0.3409090909090909,1.0
CAR_503,2023-02-05,2023-02-05,North,0.74,Air,1,2023-02-01,North,0.91,Road,0,2023-02-05,East,0.9,Air,0,2023-02-07,South,0.8,Air,1,2023-01-29,North,0.84,Sea,1,1,2,1000.0,0,0,0,1,0,1,,,,Holiday,,Medium,0,0,Snow,0,Morning,True,1,Urban,95.99713263594413,Low,0.41,750,North_Air,North_Road,East_Air,South_Air,North_Sea,0.38571428571428573,0.3291139240506329,0.3835616438356164,0.2891566265060241,0.3246753246753247,1.0
CAR_390,2023-02-05,2023-02-03,South,0.88,Road,0,2023-02-03,South,0.95,Sea,1,2023-02-07,East,0.9,Sea,0,2023-02-04,West,0.72,Road,1,2023-02-07,West,0.88,Sea,1,1,2,1000.0,0,0,1,0,1,1,,,Supplier Issue,,Strike,High,0,0,Rain,0,Night,True,2,Mixed,156.01658253281687,Low,0.7,500,South_Road,South_Sea,East_Sea,West_Road,West_Sea,0.32142857142857145,0.3163265306122449,0.23076923076923078,0.3563218390804598,0.4,1.0
CAR_563,2023-02-05,2023-02-12,North,0.85,Sea,0,2023-02-09,West,0.86,Sea,0,2023-01-29,,0.86,Air,0,2023-02-08,East,0.83,Air,1,2023-02-02,North,0.81,Sea,1,1,3,1500.0,1,1,0,1,0,1,Weather,Supplier Issue,,Weather,,Low,0,0,Clear,0,Morning,True,3,Urban,76.31863704497638,Moderate,0.65,500,North_Sea,West_Sea,,East_Air,North_Sea,0.2894736842105263,0.2839506172839506,,0.25287356321839083,0.3246753246753247,1.2
CAR_299,2023-02-05,2023-02-07,East,0.7,Sea,1,2023-02-01,West,0.98,Air,1,2023-02-03,West,0.97,Air,1,2023-02-01,North,0.84,Sea,1,2023-02-08,North,0.8,Sea,0,1,2,1000.0,1,0,0,0,1,1,Weather,,,,Customs,Medium,0,0,Clear,0,Evening,True,2,Rural,268.8075673899821,Moderate,0.49,250,East_Sea,West_Air,West_Air,North_Sea,North_Sea,0.24358974358974358,0.2441860465116279,0.28421052631578947,0.19696969696969696,0.3246753246753247,1.2
CAR_898,2023-02-05,2023-02-02,South,0.83,,1,2023-02-03,North,0.93,Air,1,2023-02-03,North,0.93,Road,1,2023-02-02,East,0.77,Road,1,2023-01-30,East,0.72,Sea,1,0,0,0.0,0,0,0,0,0,0,,,,,,High,0,0,Storm,0,Morning,False,0,Mixed,105.19111269531268,Moderate,0.78,100,,North_Air,North_Road,East_Road,East_Sea,,0.2638888888888889,0.32894736842105265,0.2647058823529412,0.18947368421052632,1.2
CAR_643,2023-02-05,2023-02-03,South,0.83,Sea,1,2023-02-01,West,0.98,Sea,1,2023-02-01,West,0.75,Sea,0,2023-01-30,East,0.93,Air,1,2023-02-02,East,0.96,Air,1,0,0,0.0,0,0,0,0,0,0,,,,,,Low,0,0,Clear,0,Morning,False,0,Urban,33.680131291975854,Low,0.97,250,South_Sea,West_Sea,West_Sea,East_Air,East_Air,0.31645569620253167,0.2839506172839506,0.35,0.25287356321839083,0.2988505747126437,1.0
CAR_859,2023-02-05,2023-01-30,East,0.77,Road,0,2023-02-05,West,0.9,Air,1,2023-02-05,West,0.81,Sea,1,2023-02-03,East,0.76,Sea,0,2023-02-05,East,0.88,Air,1,0,0,0.0,0,0,0,0,0,0,,,,,,Medium,0,0,Clear,0,Morning,False,0,Rural,196.10507070909665,Low,0.54,100,East_Road,West_Air,West_Sea,East_Sea,East_Air,0.3026315789473684,0.2441860465116279,0.35,0.2391304347826087,0.2988505747126437,1.0
